system,package,node,entrypoint,time_taken,crashed,error_message,functions,statements,api_calls,unknown_api_calls,unreachable_functions,unreachable_api_calls
husky,joint_trajectory_controller,rrbot,main,15.778337663970888,False,,5,34,17,1,0,0
husky,joint_trajectory_controller,rrbot_wrapping,main,14.99454386299476,False,,3,12,5,3,0,0
husky,move_base,move_base_node,main,16.90821759798564,False,,1,2,2,0,0,0
husky,navfn,navfn_node,main,16.809880841057748,False,,4,26,6,0,0,0
husky,navfn,navtest,main,6.882020223885775,False,,1,0,0,0,0,0
husky,base_local_planner,point_grid,main,10.067293930100277,False,,1,0,0,0,0,0
husky,costmap_2d,costmap_2d_markers,main,10.901459492975846,False,,2,51,8,0,0,0
husky,costmap_2d,costmap_2d_cloud,main,10.690300554968417,False,,2,45,12,0,0,0
husky,costmap_2d,costmap_2d_node,main,16.01614021579735,False,,1,2,2,0,0,0
husky,velodyne_pointcloud,cloud_node,main,131.3565627390053,False,,3,24,6,0,0,0
husky,velodyne_pointcloud,ringcolors_node,main,59.19492516503669,False,,3,30,8,0,0,0
husky,velodyne_pointcloud,transform_node,main,210.16158490092494,False,,3,44,6,2,0,0
husky,velodyne_laserscan,velodyne_laserscan_node,main,11.261316537158564,False,,1,2,2,0,0,0
husky,velodyne_driver,velodyne_node,main,43.28465495398268,False,,4,74,12,0,0,0
husky,um7,um7_driver,main,19.893313489854336,False,,5,111,18,0,1,0
husky,um6,um6_driver,main,20.44805049104616,False,,5,117,18,0,0,0
husky,twist_mux,twist_mux,main,27.066449297824875,False,,21,84,10,4,10,6
husky,twist_mux,twist_marker,main,10.233363433973864,False,,3,16,8,0,0,0
husky,pointcloud_to_laserscan,laserscan_to_pointcloud_node,main,10.534576764097437,False,,1,4,2,0,0,0
husky,pointcloud_to_laserscan,pointcloud_to_laserscan_node,main,10.689411132130772,False,,1,4,2,0,0,0
husky,imu_transformer,imu_transformer_nodelet,imu_transformer::ImuTransformerNodelet::onInit,23.196047440869734,False,,3,35,7,4,0,0
husky,imu_transformer,imu_transformer_node,main,10.526069917017594,False,,1,2,2,0,0,0
husky,tf2_relay,tf2_relay_node,main,10.533972220029682,False,,1,15,2,0,0,0
husky,clock_relay,clock_relay_node,main,11.275020313914865,False,,1,12,2,0,0,0
husky,message_relay,message_relay_node,main,37.95218709111214,True,static recovery process failed: unable to symbolize expression (str): treating as unknown,,,,,,
husky,robot_localization,ekf_localization_node,main,17.51892271800898,False,,1,2,2,0,0,0
husky,robot_localization,ukf_localization_node,main,17.52955112280324,False,,1,8,2,0,0,0
husky,robot_localization,navsat_transform_node,main,16.25923046283424,False,,1,2,2,0,0,0
husky,robot_localization,robot_localization_listener_node,main,17.488249676069245,False,,3,10,4,0,0,0
husky,robot_localization,test_ros_robot_localization_listener_publisher,main,11.785438232123852,False,,1,60,9,0,0,0
husky,imu_filter_madgwick,imu_filter_node,main,12.892548525938764,False,,1,2,2,0,0,0
husky,amcl,amcl,main,41.07781840208918,True,'ServiceProvider' object has no attribute 'topic',,,,,,
husky,microstrain_3dmgx2_imu,imu_node,main,15.672943028155714,True,'ServiceProvider' object has no attribute 'topic',,,,,,
husky,microstrain_3dmgx2_imu,get_id,main,8.767643164144829,False,,1,0,0,0,0,0
husky,interactive_marker_twist_server,interactive_marker_twist_server,main,14.066659746924415,False,,3,46,6,0,1,2
husky,gmapping,slam_gmapping,main,60.25942666316405,False,,10,257,30,3,4,11
husky,gmapping,slam_gmapping_replay,main,60.87064339686185,False,,10,257,30,3,4,15
husky,microstrain_mips,GX4-45_Test,main,14.928970993962139,True,static recovery process failed: DEBUG: finding ROS API calls...,,,,,,
husky,microstrain_mips,microstrain_mips_node,main,26.92188387387432,False,,3,10,4,0,2,2
husky,microstrain_mips,set_accel_bias_client,main,9.902678497834131,False,,1,10,4,0,0,0
husky,microstrain_mips,get_accel_bias_client,main,9.985059353057295,False,,1,4,4,0,0,0
husky,microstrain_mips,set_gyro_bias_client,main,10.162708381889388,False,,1,10,4,0,0,0
husky,microstrain_mips,get_gyro_bias_client,main,10.17010141396895,False,,1,4,4,0,0,0
husky,microstrain_mips,set_hard_iron_values_client,main,10.107241802150384,False,,1,10,4,0,0,0
husky,microstrain_mips,get_hard_iron_values_client,main,10.07701777596958,False,,1,4,4,0,0,0
husky,microstrain_mips,device_report_client,main,9.990496861049905,False,,1,4,4,0,0,0
husky,microstrain_mips,gyro_bias_capture_client,main,10.026695030042902,False,,1,4,4,0,0,0
husky,microstrain_mips,set_soft_iron_matrix_client,main,10.24958533491008,False,,1,22,4,0,0,0
husky,microstrain_mips,get_soft_iron_matrix_client,main,10.13839221606031,False,,1,4,4,0,0,0
husky,microstrain_mips,set_complementary_filter_client,main,9.997448470210657,False,,1,12,4,0,0,0
